GSM,510,10,18724,41006,0,116.8282,-1.2343,1000,16,1,1458923823,1789507346,0
GSM,510,10,18724,40071,0,116.828,-1.2372,500,50,1,1458923822,1774906703,0
GSM,510,10,18723,42006,0,116.8599,-1.2722,2738,18,1,1458923822,1785148682,0
GSM,510,10,18724,45135,0,116.8267,-1.2371,1000,10,1,1458923823,1784195522,0
GSM,510,10,18723,41685,0,116.8624,-1.2602,1000,17,1,1458923822,1787216315,0
GSM,510,10,18723,40831,0,116.8545,-1.2656,1824,32,1,1458923822,1787665801,0
GSM,510,10,18724,40326,0,116.8394,-1.2323,23883,23,1,1458923822,1789507344,0
GSM,510,10,18723,41834,0,116.8586,-1.2708,1000,12,1,1458923822,1776818042,0
GSM,510,10,18724,41004,0,116.8302,-1.2342,1000,9,1,1456082866,1789507344,0
GSM,510,10,18725,40973,0,116.8183,-1.2761,1000,15,1,1458923823,1784641921,0
GSM,510,10,18724,40874,0,116.8272,-1.231,677,32,1,1458923823,1789507344,0
GSM,510,10,18723,40136,0,116.8589,-1.2701,500,25,1,1458923822,1789387648,0
GSM,510,10,18724,40476,0,116.8356,-1.2343,1369,26,1,1458923823,1786887481,0
GSM,510,10,18725,41011,0,116.8271,-1.2747,1000,23,1,1458923823,1789515912,0
GSM,510,10,18725,41421,0,116.8284,-1.2536,2182,8,1,1458923823,1789504624,0
GSM,510,10,18722,40612,0,116.8442,-1.1791,3911,24,1,1458923822,1776373142,0
GSM,510,10,18724,49386,0,116.8273,-1.2357,1291,7,1,1458923823,1774906587,0
GSM,510,10,18725,40972,0,116.8208,-1.2749,644,26,1,1458923823,1784971442,0
GSM,510,10,18724,42135,0,116.8237,-1.2391,1620,25,1,1458923823,1786350422,0
GSM,510,10,18723,42004,0,116.8658,-1.2743,1000,18,1,1458923822,1786800661,0
GSM,510,10,18723,43236,0,116.8554,-1.2703,1000,24,1,1458923822,1784994841,0
GSM,510,10,18724,45136,0,116.8243,-1.2349,2056,23,1,1458923823,1786533366,0
GSM,510,10,18724,41766,0,116.8356,-1.2408,500,32,1,1458923823,1789507344,0
GSM,510,10,18723,43234,0,116.8577,-1.27,1000,12,1,1458923822,1784220781,0
GSM,510,10,18728,40095,0,116.8571,-1.2211,573,25,1,1458923824,1774906582,0
GSM,510,10,18725,41012,0,116.8222,-1.2742,521,33,1,1458923823,1786632582,0
GSM,510,10,18723,40135,0,116.8594,-1.2719,2745,24,1,1458923822,1785278042,0
